ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,true_name,pred_name
4036, لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ...كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,Covid Vaccine,لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ..كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,Covid Vaccine,,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ..كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,,,,,,,,,1,2,0.3876953,0.07714844,0.53515625,1,None,Favor
4077,  السبب ١- حالات وفيات كورونا تعدت حالات وفيات انفلونزا ٢- لان الدراسات شافت ان تطعيم واحد لا يكفي و ان بعد عدة اشهر من الجرعة ٢ تبدأ تقل المناعة المكتسبة ٣- ٣ تطعيمات بسنة لانها حاليا جائحة عالمية بس تتحول لمرض موسمي راح تصير سنوية و اخ,Covid Vaccine,السبب ١- حالات وفيات كورونا تعدت حالات وفيات انفلونزا ٢- لان الدراسات شافت ان تطعيم واحد لا يكفي و ان بعد عدة اشهر من الجرعة ٢ تبدا تقل المناعة المكتسبة ٣- ٣ تطعيمات بسنة لانها حاليا جائحة عالمية بس تتحول لمرض موسمي راح تصير سنوية و اخ,Covid Vaccine,,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: السبب ١- حالات وفيات كورونا تعدت حالات وفيات انفلونزا ٢- لان الدراسات شافت ان تطعيم واحد لا يكفي و ان بعد عدة اشهر من الجرعة ٢ تبدا تقل المناعة المكتسبة ٣- ٣ تطعيمات بسنة لانها حاليا جائحة عالمية بس تتحول لمرض موسمي راح تصير سنوية و اخ,,,,,,,,,1,0,0.9892578,0.009262085,0.0014333725,1,None,Against
4101,يجب أن نميز بين الرقمنة و التحول الرقمي.فالرقمنة تعني تحويل البيانات إلى عالم المعلوماتية وفي مرحلة لاحقة تحويل الإجراءات التقليدية إلى معاملات ألكترونية بينما التحول الرقمي مفهوم أشمل فهو إضافة إلى الجانب التقني يعنى بتغيير المسلكيات في التعامل ما بين مقدم الخدمة و طالب الخدمة.,Digital Transformation,يجب ان نميز بين الرقمنة و التحول الرقمي.فالرقمنة تعني تحويل البيانات الي عالم المعلوماتية وفي مرحلة لاحقة تحويل الاجراءات التقليدية الي معاملات الكترونية بينما التحول الرقمي مفهوم اشمل فهو اضافة الي الجانب التقني يعني بتغيير المسلكيات في التعامل ما بين مقدم الخدمة و طالب الخدمة.,Digital Transformation,,1,Positive,2,No,0,,,Not clear,Target: Digital Transformation Text: يجب ان نميز بين الرقمنة و التحول الرقمي.فالرقمنة تعني تحويل البيانات الي عالم المعلوماتية وفي مرحلة لاحقة تحويل الاجراءات التقليدية الي معاملات الكترونية بينما التحول الرقمي مفهوم اشمل فهو اضافة الي الجانب التقني يعني بتغيير المسلكيات في التعامل ما بين مقدم الخدمة و طالب الخدمة.,,,,,,,,,1,2,0.022735596,0.45483398,0.52246094,1,None,Favor
34,من خلال تقديمي لدورات وورش عمل #التجارة_الالكترونية #التسويق_الألكتروني #التحول_الرقمي هناك تنافس محموم بين #قوقل و #فيسبوك للاستحواذ على سوق الاعمال والأنشطة التجارية والتسويق مع وجود منافسين أقل قوة مثل #تويتر و #مايكروسوفت,Digital Transformation,من خلال تقديمي لدورات وورش عمل #التجارة الالكترونية #التسويق الالكتروني #التحول الرقمي هناك تنافس محموم بين #قوقل و #فيسبوك للاستحواذ علي سوق الاعمال والانشطة التجارية والتسويق مع وجود منافسين اقل قوة مثل #تويتر و #مايكروسوفت,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: من خلال تقديمي لدورات وورش عمل #التجارة الالكترونية #التسويق الالكتروني #التحول الرقمي هناك تنافس محموم بين #قوقل و #فيسبوك للاستحواذ علي سوق الاعمال والانشطة التجارية والتسويق مع وجود منافسين اقل قوة مثل #تويتر و #مايكروسوفت,,,,,,,,,2,1,0.17211914,0.76220703,0.06567383,1,Favor,None
650,   تطعيم كورونا يختلف عن التطعيمات القديمه تقنيته تجرب لاول مره في البشريه,Covid Vaccine,تطعيم كورونا يختلف عن التطعيمات القديمه تقنيته تجرب لاول مره في البشريه,Covid Vaccine,,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: تطعيم كورونا يختلف عن التطعيمات القديمه تقنيته تجرب لاول مره في البشريه,,,,,,,,,1,0,0.6669922,0.25830078,0.07470703,1,None,Against
1930,معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات بأسرع وقت عشان تقضي عليهم مثلا  بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅 ,Covid Vaccine,معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات باسرع وقت عشان تقضي عليهم مثلا بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Implicit,,Target: Covid Vaccine Text: معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات باسرع وقت عشان تقضي عليهم مثلا بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅,,,,,,,,,0,2,0.099243164,0.074523926,0.8261719,1,Against,Favor
2354,تأخرت السلطنة في اللقاح رفعتوا هاشتاق وقلتوا مانبي حظر ونبي لقاح حالنا حال الدول كلها .  وصل اللقاح وصار التطعيم اجباري للكل قلتوا مانبي تطعيم ورفعتوا هاشتاق #لا_للتطعيم_الاجباري   ماذا تريدون ايها الشعب العظيم؟ 🤣🤣,Covid Vaccine,تاخرت السلطنة في اللقاح رفعتوا هاشتاق وقلتوا مانبي حظر ونبي لقاح حالنا حال الدول كلها . وصل اللقاح وصار التطعيم اجباري للكل قلتوا مانبي تطعيم ورفعتوا هاشتاق #لا للتطعيم الاجباري ماذا تريدون ايها الشعب العظيم؟ 🤣🤣,Covid Vaccine,Favor,2,Neutral,1,No,0,,,,Target: Covid Vaccine Text: تاخرت السلطنة في اللقاح رفعتوا هاشتاق وقلتوا مانبي حظر ونبي لقاح حالنا حال الدول كلها . وصل اللقاح وصار التطعيم اجباري للكل قلتوا مانبي تطعيم ورفعتوا هاشتاق #لا للتطعيم الاجباري ماذا تريدون ايها الشعب العظيم؟ 🤣🤣,,,,,,,,,2,0,0.8286133,0.022918701,0.14831543,1,Favor,Against
2984,   الوفاة من التطعيمات العادية اكثر بكتير من تطعيم كورونا,Covid Vaccine,الوفاة من التطعيمات العادية اكثر بكتير من تطعيم كورونا,Covid Vaccine,Favor,2,Negative,0,No,0,F_Explicit,,,Target: Covid Vaccine Text: الوفاة من التطعيمات العادية اكثر بكتير من تطعيم كورونا,,,,,,,,,2,0,0.9946289,0.0013399124,0.0041656494,1,Favor,Against
1930,معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات بأسرع وقت عشان تقضي عليهم مثلا  بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅 ,Covid Vaccine,معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات بأسرع وقت عشان تقضي عليهم مثلا  بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Implicit,,Target: Covid Vaccine Text: معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات بأسرع وقت عشان تقضي عليهم مثلا  بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅,,معليش شوي بس تشغل مخها الله يصلحها الحكومات قاعدة تدفع مليارات عشان توصلهم اللقاحات بأسرع وقت عشان تقضي عليهم مثلا  بدول كثير العالم يبون تطعيم و مو قادرين تبعات كورونا كثيرة اهمها تبعات اقتصادية وهذول يجيبون افكار مدري كيف تعبت 😅 ,Covid Vaccine,0.4183,0.6128,0.693,2021-06-20 20:54:59+00:00,20/06/2021,0,2,0.12670898,0.13464355,0.73876953,1,Against,Favor
19,كفل النظام الاساسي حق التقاضي لكافة من يعيش على هذه الارض الطيبة. وعلى نهج التحول الالكتروني في السلطنة تم إطلاق منصة الكترونية خاصة بالمحاكم بغرض تسهيل اجراءات التقاضي. ولكن ننصدم بالصعوبات اليومية المتكررة في المنصة  فأصبح هذا النظام الالكتروني عائقا يحول دون هذا الحق الدستوري.,Digital Transformation,كفل النظام الاساسي حق التقاضي لكافة من يعيش علي هذه الارض الطيبة. وعلي نهج التحول الالكتروني في السلطنة تم اطلاق منصة الكترونية خاصة بالمحاكم بغرض تسهيل اجراءات التقاضي. ولكن ننصدم بالصعوبات اليومية المتكررة في المنصة فاصبح هذا النظام الالكتروني عائقا يحول دون هذا الحق الدستوري.,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: كفل النظام الاساسي حق التقاضي لكافة من يعيش علي هذه الارض الطيبة. وعلي نهج التحول الالكتروني في السلطنة تم اطلاق منصة الكترونية خاصة بالمحاكم بغرض تسهيل اجراءات التقاضي. ولكن ننصدم بالصعوبات اليومية المتكررة في المنصة فاصبح هذا النظام الالكتروني عائقا يحول دون هذا الحق الدستوري.,,,,,,,,,0,2,0.03668213,0.34692383,0.61621094,2,Against,Favor
