ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold
582,#العمل_عن_بعد #الحكومة_الالكترونية ما مدى نجاحنا في التحول الالكتروني ؟! ما مدى رضانا عن مستوى العمل عن بعد؟! ما هي المؤسسة الأكثر فاعلية في الأداء؟! ما هي المؤسسة الأسوأ في الأداء؟! التجربة خير برهان..  استقراء الآراء ينير الأخطاء ويصوبها.. ربما علينا ذكر تجاربنا الشخصية!,Digital Transformation,#العمل_عن_بعد #الحكومة_الالكترونية ما مدى نجاحنا في التحول الالكتروني ؟! ما مدى رضانا عن مستوى العمل عن بعد؟! ما هي المؤسسة الأكثر فاعلية في الأداء؟! ما هي المؤسسة الأسوأ في الأداء؟! التجربة خير برهان..  استقراء الآراء ينير الأخطاء ويصوبها.. ربما علينا ذكر تجاربنا الشخصية!,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: #العمل_عن_بعد #الحكومة_الالكترونية ما مدى نجاحنا في التحول الالكتروني ؟! ما مدى رضانا عن مستوى العمل عن بعد؟! ما هي المؤسسة الأكثر فاعلية في الأداء؟! ما هي المؤسسة الأسوأ في الأداء؟! التجربة خير برهان..  استقراء الآراء ينير الأخطاء ويصوبها.. ربما علينا ذكر تجاربنا الشخصية!,,#العمل_عن_بعد #الحكومة_الالكترونية ما مدى نجاحنا في التحول الالكتروني ؟! ما مدى رضانا عن مستوى العمل عن بعد؟! ما هي المؤسسة الأكثر فاعلية في الأداء؟! ما هي المؤسسة الأسوأ في الأداء؟! التجربة خير برهان..  استقراء الآراء ينير الأخطاء ويصوبها.. ربما علينا ذكر تجاربنا الشخصية!,Digital Transformation,0.7072,1.0,1.0,2020-06-14 07:34:45+00:00,14/06/2020,1,1,0.0008735657,0.99853516,0.0008254051,5
601,   سويت  تطعيم  ٣ جرعات   وقالو   بعد  شهرين  معك   كورونا,Covid Vaccine,سويت  تطعيم  ٣ جرعات   وقالو   بعد  شهرين  معك   كورونا,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: سويت  تطعيم  ٣ جرعات   وقالو   بعد  شهرين  معك   كورونا,,   سويت  تطعيم  ٣ جرعات   وقالو   بعد  شهرين  معك   كورونا,Covid Vaccine,0.4283,1.0,0.6159,2022-04-26 12:25:36+00:00,26/04/2022,0,0,0.9980469,0.0019044876,0.00016093254,2
601,   سويت  تطعيم  ٣ جرعات   وقالو   بعد  شهرين  معك   كورونا,Covid Vaccine,سويت تطعيم ٣ جرعات وقالو بعد شهرين معك كورونا,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: سويت تطعيم ٣ جرعات وقالو بعد شهرين معك كورونا,,,,,,,,,0,0,0.98535156,0.0132369995,0.0014953613,3
611,  عن أي تطعيم تتكلمي هل المقصود تطعيم الأطفال الاعتيادي او تطعيم لقاح كورونا,Covid Vaccine,عن أي تطعيم تتكلمي هل المقصود تطعيم الأطفال الاعتيادي او تطعيم لقاح كورونا,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: عن أي تطعيم تتكلمي هل المقصود تطعيم الأطفال الاعتيادي او تطعيم لقاح كورونا,,  عن أي تطعيم تتكلمي هل المقصود تطعيم الأطفال الاعتيادي او تطعيم لقاح كورونا,Covid Vaccine,0.7641,1.0,1.0,2022-04-05 14:39:31+00:00,05/04/2022,1,1,0.21972656,0.7729492,0.00724411,3
611,  عن أي تطعيم تتكلمي هل المقصود تطعيم الأطفال الاعتيادي او تطعيم لقاح كورونا,Covid Vaccine,عن اي تطعيم تتكلمي هل المقصود تطعيم الاطفال الاعتيادي او تطعيم لقاح كورونا,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: عن اي تطعيم تتكلمي هل المقصود تطعيم الاطفال الاعتيادي او تطعيم لقاح كورونا,,,,,,,,,1,1,4.5597553e-05,1.0,7.2836876e-05,5
623,#وزارة العدل الأمريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي   بسبب استغلال جائحة كورونا و خداع المرضى و عمل فحوصات غير ضرورية و إستغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار   و تقديم شهادات تطعيم مُزورة لإسرائيليّين .؟؟؟ URL,Covid Vaccine,#وزارة العدل الأمريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي   بسبب استغلال جائحة كورونا و خداع المرضى و عمل فحوصات غير ضرورية و إستغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار   و تقديم شهادات تطعيم مُزورة لإسرائيليّين .؟؟؟ URL,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: #وزارة العدل الأمريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي   بسبب استغلال جائحة كورونا و خداع المرضى و عمل فحوصات غير ضرورية و إستغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار   و تقديم شهادات تطعيم مُزورة لإسرائيليّين .؟؟؟ URL,,#وزارة العدل الأمريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي   بسبب استغلال جائحة كورونا و خداع المرضى و عمل فحوصات غير ضرورية و إستغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار   و تقديم شهادات تطعيم مُزورة لإسرائيليّين .؟؟؟ URL,Covid Vaccine,0.4154,1.0,1.0,2022-05-13 09:18:35+00:00,13/05/2022,1,1,0.002691269,0.9941406,0.003145218,4
623,#وزارة العدل الأمريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي   بسبب استغلال جائحة كورونا و خداع المرضى و عمل فحوصات غير ضرورية و إستغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار   و تقديم شهادات تطعيم مُزورة لإسرائيليّين .؟؟؟ URL,Covid Vaccine,#وزارة العدل الامريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي بسبب استغلال جائحة كورونا و خداع المرضي و عمل فحوصات غير ضرورية و استغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار و تقديم شهادات تطعيم مُزورة لاسرائيليّين .؟؟,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: #وزارة العدل الامريكية تُحاكم مراكز طبية و مستشفيات وةرؤساء تنفيذيون و ٢١ طبيب و مِمارس صحي بسبب استغلال جائحة كورونا و خداع المرضي و عمل فحوصات غير ضرورية و استغلال كبار السن و تقديم علاجات وهمية وةسرقة ١٤٩ مليون دولار و تقديم شهادات تطعيم مُزورة لاسرائيليّين .؟؟,,,,,,,,,1,1,0.0001193285,0.9995117,0.00019407272,5
625,فجأة نتحول لـ #التعليم_عن_بعد و يطبل لهذا التحول #مشاهير الفلس و أدوات التظليل وكأن البيوت كلها عندها الإمكانيات والقدرة على #التعليم_الإلكتروني  و  #منظومة_التعليم_الموحدة ولكن الواقع بعض الناس لايملكون أجهزة لأبنائهم ولا إنترنت  ,Digital Transformation,فجاة نتحول ل #التعليم عن بعد و يطبل لهذا التحول #مشاهير الفلس و ادوات التظليل وكان البيوت كلها عندها الامكانيات والقدرة علي #التعليم الالكتروني و #منظومة التعليم الموحدة ولكن الواقع بعض الناس لايملكون اجهزة لابنائهم ولا انترنت,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: فجاة نتحول ل #التعليم عن بعد و يطبل لهذا التحول #مشاهير الفلس و ادوات التظليل وكان البيوت كلها عندها الامكانيات والقدرة علي #التعليم الالكتروني و #منظومة التعليم الموحدة ولكن الواقع بعض الناس لايملكون اجهزة لابنائهم ولا انترنت,,,,,,,,,0,0,1.0,5.5849552e-05,9.012222e-05,5
625,فجأة نتحول لـ #التعليم_عن_بعد و يطبل لهذا التحول #مشاهير الفلس و أدوات التظليل وكأن البيوت كلها عندها الإمكانيات والقدرة على #التعليم_الإلكتروني  و  #منظومة_التعليم_الموحدة ولكن الواقع بعض الناس لايملكون أجهزة لأبنائهم ولا إنترنت  ,Digital Transformation,فجأة نتحول لـ #التعليم_عن_بعد و يطبل لهذا التحول #مشاهير الفلس و أدوات التظليل وكأن البيوت كلها عندها الإمكانيات والقدرة على #التعليم_الإلكتروني  و  #منظومة_التعليم_الموحدة ولكن الواقع بعض الناس لايملكون أجهزة لأبنائهم ولا إنترنت,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: فجأة نتحول لـ #التعليم_عن_بعد و يطبل لهذا التحول #مشاهير الفلس و أدوات التظليل وكأن البيوت كلها عندها الإمكانيات والقدرة على #التعليم_الإلكتروني  و  #منظومة_التعليم_الموحدة ولكن الواقع بعض الناس لايملكون أجهزة لأبنائهم ولا إنترنت,,فجأة نتحول لـ #التعليم_عن_بعد و يطبل لهذا التحول #مشاهير الفلس و أدوات التظليل وكأن البيوت كلها عندها الإمكانيات والقدرة على #التعليم_الإلكتروني  و  #منظومة_التعليم_الموحدة ولكن الواقع بعض الناس لايملكون أجهزة لأبنائهم ولا إنترنت  ,Digital Transformation,0.6156,1.0,0.6211,2020-03-12 05:36:59+00:00,12/03/2020,0,0,0.9980469,0.0011529922,0.00069379807,2
640,وحدة تمكين المرأة في بلدية الطفيلة الكبرى تنظم لقاء حواري لعضوات مجالس البلدية والمحافظة URL  #الأردن #جريدة_الدستور_الاردنية #مصلحتك_في_اللقاح URL,Women empowerment,وحدة تمكين المراة في بلدية الطفيلة الكبري تنظم لقاء حواري لعضوات مجالس البلدية والمحافظة #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,Women empowerment,None,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: وحدة تمكين المراة في بلدية الطفيلة الكبري تنظم لقاء حواري لعضوات مجالس البلدية والمحافظة #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,,,,,,,,,1,1,8.7440014e-05,0.99902344,0.00072956085,5
